  Global optimal solution found.
  Objective value:                             0.6585597E+08
  Objective bound:                             0.6585597E+08
  Infeasibilities:                              0.000000
  Extended solver steps:                               0
  Total solver iterations:                          1404
  Elapsed runtime seconds:                          1.30

  Model Class:                                      MILP

  Total variables:                  13576
  Nonlinear variables:                  0
  Integer variables:                  263

  Total constraints:                12929
  Nonlinear constraints:                0

  Total nonzeros:                   47136
  Nonlinear nonzeros:                   0



                                Variable           Value        Reduced Cost
                  POKE_A_TRANSPORT( 237)       0.3748000            0.000000
                  POKE_A_TRANSPORT( 238)       0.3828000            0.000000
                  POKE_A_TRANSPORT( 239)       0.3876000            0.000000
                  POKE_A_TRANSPORT( 240)       0.3828000            0.000000
                  POKE_A_TRANSPORT( 241)       0.3748000            0.000000
                  POKE_A_TRANSPORT( 242)       0.5000000            0.000000
                  POKE_A_TRANSPORT( 243)       0.2400000            0.000000
                  POKE_A_TRANSPORT( 244)       0.3104000            0.000000
                  POKE_A_TRANSPORT( 245)       0.2868000            0.000000
                  POKE_A_TRANSPORT( 246)       0.1680000            0.000000
                  POKE_A_TRANSPORT( 247)       0.9760000E-01        0.000000
                  POKE_A_TRANSPORT( 248)       0.1192000            0.000000
                  POKE_A_TRANSPORT( 249)       0.1192000            0.000000
                  POKE_A_TRANSPORT( 250)       0.1312000            0.000000
                  POKE_A_TRANSPORT( 251)       0.9920000E-01        0.000000
                  POKE_A_TRANSPORT( 252)       0.1072000            0.000000
                  POKE_A_TRANSPORT( 253)       0.1172000            0.000000
                  POKE_A_TRANSPORT( 254)       0.1428000            0.000000
                  POKE_A_TRANSPORT( 255)       0.1392000            0.000000
                  POKE_A_TRANSPORT( 256)       0.1484000            0.000000
                  POKE_A_TRANSPORT( 257)       0.1428000            0.000000
                  POKE_A_TRANSPORT( 258)       0.1428000            0.000000
                  POKE_A_TRANSPORT( 259)       0.1160000            0.000000
                  POKE_A_TRANSPORT( 260)       0.1160000            0.000000
                  POKE_A_TRANSPORT( 261)       0.1160000            0.000000
                  POKE_A_TRANSPORT( 262)       0.1460000            0.000000
                  POKE_A_TRANSPORT( 263)       0.1460000            0.000000
                  POKE_A_TRANSPORT( 264)       0.1428000            0.000000
                  POKE_A_TRANSPORT( 265)       0.1496000            0.000000
                  POKE_A_TRANSPORT( 266)       0.1352000            0.000000
                  POKE_A_TRANSPORT( 267)       0.1348000            0.000000
                  POKE_A_TRANSPORT( 268)       0.1484000            0.000000
                  POKE_A_TRANSPORT( 269)       0.1456000            0.000000
                  POKE_A_TRANSPORT( 270)       0.1592000            0.000000
                  POKE_A_TRANSPORT( 271)       0.1412000            0.000000
                  POKE_A_TRANSPORT( 272)       0.1680000            0.000000
                  POKE_A_TRANSPORT( 273)       0.1544000            0.000000
                  POKE_A_TRANSPORT( 274)       0.1680000            0.000000
                  POKE_A_TRANSPORT( 275)       0.1680000            0.000000
                  POKE_A_TRANSPORT( 276)       0.1696000            0.000000
                  POKE_A_TRANSPORT( 277)       0.1696000            0.000000
                  POKE_A_TRANSPORT( 278)       0.2016000            0.000000
                  POKE_A_TRANSPORT( 279)       0.2156000            0.000000
                  POKE_A_TRANSPORT( 280)       0.1920000            0.000000
                  POKE_A_TRANSPORT( 281)       0.1652000            0.000000
                  POKE_A_TRANSPORT( 282)       0.1704000            0.000000
                  POKE_A_TRANSPORT( 283)       0.1704000            0.000000
                  POKE_A_TRANSPORT( 284)       0.8400000E-01        0.000000
                  POKE_A_TRANSPORT( 285)       0.1132000            0.000000
                  POKE_A_TRANSPORT( 286)       0.1228000            0.000000
                  POKE_A_TRANSPORT( 287)       0.1696000            0.000000
                  POKE_A_TRANSPORT( 288)       0.1132000            0.000000
                  POKE_A_TRANSPORT( 289)       0.1468000            0.000000
                  POKE_A_TRANSPORT( 290)       0.1428000            0.000000
                  POKE_A_TRANSPORT( 291)       0.1340000            0.000000
                  POKE_A_TRANSPORT( 292)       0.2156000            0.000000
                  POKE_A_TRANSPORT( 293)       0.1704000            0.000000
                  POKE_A_TRANSPORT( 294)       0.1696000            0.000000
                  POKE_A_TRANSPORT( 295)       0.1592000            0.000000
                  POKE_A_TRANSPORT( 296)       0.1432000            0.000000
                  POKE_A_TRANSPORT( 297)       0.1500000            0.000000
                  POKE_A_TRANSPORT( 298)       0.1412000            0.000000
                  POKE_A_TRANSPORT( 299)       0.1428000            0.000000
                  POKE_A_TRANSPORT( 300)       0.1332000            0.000000
                  POKE_A_TRANSPORT( 301)       0.1332000            0.000000
                  POKE_A_TRANSPORT( 302)       0.1524000            0.000000
                  POKE_A_TRANSPORT( 303)       0.1804000            0.000000
                  POKE_A_TRANSPORT( 304)       0.1804000            0.000000
                  POKE_A_TRANSPORT( 305)       0.1792000            0.000000
                  POKE_A_TRANSPORT( 306)       0.1792000            0.000000
                  POKE_A_TRANSPORT( 307)       0.1624000            0.000000
                  POKE_A_TRANSPORT( 308)       0.2224000            0.000000
                  POKE_A_TRANSPORT( 309)       0.5600000E-01        0.000000
                  POKE_A_TRANSPORT( 310)       0.5200000E-01        0.000000
                  POKE_A_TRANSPORT( 311)       0.5200000E-01        0.000000
                  POKE_A_TRANSPORT( 312)       0.5600000E-01        0.000000
                  POKE_A_TRANSPORT( 313)       0.5880000E-01        0.000000
                  POKE_A_TRANSPORT( 314)       0.5800000E-01        0.000000
                  POKE_A_TRANSPORT( 315)       0.3512000E-01        0.000000
                  POKE_A_TRANSPORT( 316)       0.4280000E-01        0.000000
                  POKE_A_TRANSPORT( 317)       0.3512000E-01        0.000000
                  POKE_A_TRANSPORT( 318)       0.5800000E-01        0.000000
                  POKE_A_TRANSPORT( 319)       0.4440000E-01        0.000000
                  POKE_A_TRANSPORT( 320)       0.6800000E-01        0.000000
                  POKE_A_TRANSPORT( 321)       0.7040000E-01        0.000000
                  POKE_A_TRANSPORT( 322)       0.9920000E-01        0.000000
                  POKE_A_TRANSPORT( 323)       0.9360000E-02        0.000000
                  POKE_A_TRANSPORT( 324)       0.7480000E-02        0.000000
                  POKE_A_TRANSPORT( 325)       0.3424000E-01        0.000000
                  POKE_A_TRANSPORT( 326)       0.2800000E-01        0.000000
                  POKE_A_TRANSPORT( 327)       0.1744000E-01        0.000000
                  POKE_A_TRANSPORT( 328)       0.8000000E-01        0.000000
                  POKE_A_TRANSPORT( 329)       0.6880000E-01        0.000000
                  POKE_A_TRANSPORT( 330)       0.5400000E-01        0.000000
                  POKE_A_TRANSPORT( 331)       0.7960000E-01        0.000000
                  POKE_A_TRANSPORT( 332)       0.6000000E-01        0.000000
                  POKE_A_TRANSPORT( 333)       0.7600000E-01        0.000000
                  POKE_A_TRANSPORT( 334)       0.9080000E-01        0.000000
                  POKE_A_TRANSPORT( 335)       0.1072000            0.000000
                  POKE_A_TRANSPORT( 336)       0.1072000            0.000000
                  POKE_A_TRANSPORT( 337)       0.7640000E-01        0.000000
                  POKE_A_TRANSPORT( 338)       0.7240000E-01        0.000000
                  POKE_A_TRANSPORT( 339)       0.3336000E-01        0.000000
                  POKE_A_TRANSPORT( 340)       0.6000000E-01        0.000000
                  POKE_A_TRANSPORT( 341)       0.5440000E-01        0.000000
                  POKE_A_TRANSPORT( 342)       0.1000000            0.000000
                  POKE_A_TRANSPORT( 343)       0.7600000E-01        0.000000
                  POKE_A_TRANSPORT( 344)       0.9800000E-01        0.000000
                  POKE_A_TRANSPORT( 345)       0.8960000E-01        0.000000
                  POKE_A_TRANSPORT( 346)       0.9720000E-01        0.000000
                  POKE_A_TRANSPORT( 347)       0.9720000E-01        0.000000
                  POKE_A_TRANSPORT( 348)       0.7640000E-01        0.000000
                  POKE_A_TRANSPORT( 349)       0.7120000E-01        0.000000
                  POKE_A_TRANSPORT( 350)       0.6240000E-01        0.000000
                  POKE_A_TRANSPORT( 351)       0.5720000E-01        0.000000
                  POKE_A_TRANSPORT( 352)       0.1208000            0.000000
                  POKE_A_TRANSPORT( 353)       0.1284000            0.000000
                  POKE_A_TRANSPORT( 354)       0.1200000            0.000000
                  POKE_A_TRANSPORT( 355)       0.1200000            0.000000
                  POKE_A_TRANSPORT( 356)       0.1204000            0.000000
                  POKE_A_TRANSPORT( 357)       0.4200000E-01        0.000000
                  POKE_A_TRANSPORT( 358)       0.3156000E-01        0.000000
                  POKE_A_TRANSPORT( 359)       0.4360000E-01        0.000000
                  POKE_A_TRANSPORT( 360)       0.1516000            0.000000
                  POKE_A_TRANSPORT( 361)       0.1344000            0.000000
                  POKE_A_TRANSPORT( 362)       0.1172000            0.000000
                  POKE_A_TRANSPORT( 363)       0.1136000            0.000000
                  POKE_A_TRANSPORT( 364)       0.1124000            0.000000
                  POKE_A_TRANSPORT( 365)       0.1124000            0.000000
                  POKE_A_TRANSPORT( 366)       0.6800000E-01        0.000000
                  POKE_A_TRANSPORT( 367)       0.7560000E-01        0.000000
                  POKE_A_TRANSPORT( 368)       0.1092000            0.000000
                  POKE_A_TRANSPORT( 369)       0.6920000E-01        0.000000
                  POKE_A_TRANSPORT( 370)       0.6920000E-01        0.000000
                  POKE_A_TRANSPORT( 371)       0.1172000            0.000000
                  POKE_A_TRANSPORT( 372)       0.1220000            0.000000
                  POKE_A_TRANSPORT( 373)       0.3340000            0.000000
                  POKE_A_TRANSPORT( 374)       0.2960000            0.000000
                  POKE_A_TRANSPORT( 375)       0.2904000            0.000000
                  POKE_A_TRANSPORT( 376)       0.2784000            0.000000
                  POKE_A_TRANSPORT( 377)       0.2972000            0.000000
                  POKE_A_TRANSPORT( 378)       0.2736000            0.000000
                  POKE_A_TRANSPORT( 379)       0.2848000            0.000000
                  POKE_A_TRANSPORT( 380)       0.2732000            0.000000
                  POKE_A_TRANSPORT( 381)       0.2612000            0.000000
                  POKE_A_TRANSPORT( 382)       0.2244000            0.000000
                  POKE_A_TRANSPORT( 383)       0.2436000            0.000000
                  POKE_A_TRANSPORT( 384)       0.2784000            0.000000
                  POKE_A_TRANSPORT( 385)       0.2516000            0.000000
                  POKE_A_TRANSPORT( 386)       0.2160000            0.000000
                  POKE_A_TRANSPORT( 387)       0.2052000            0.000000
                  POKE_A_TRANSPORT( 388)       0.1744000            0.000000
                  POKE_A_TRANSPORT( 389)       0.2948000            0.000000
                  POKE_A_TRANSPORT( 390)       0.2856000            0.000000
                  POKE_A_TRANSPORT( 391)       0.2912000            0.000000
                  POKE_A_TRANSPORT( 392)       0.2588000            0.000000
                  POKE_A_TRANSPORT( 393)       0.7040000E-01        0.000000
                  POKE_A_TRANSPORT( 394)       0.7040000E-01        0.000000
                  POKE_A_TRANSPORT( 395)       0.8680000E-01        0.000000
                  POKE_A_TRANSPORT( 396)       0.2184000            0.000000
                  POKE_A_TRANSPORT( 397)       0.8880000E-01        0.000000
                  POKE_A_TRANSPORT( 398)       0.9280000E-01        0.000000
                  POKE_A_TRANSPORT( 399)       0.2184000            0.000000
                  POKE_A_TRANSPORT( 400)       0.1116000            0.000000
                  POKE_A_TRANSPORT( 401)       0.1236000            0.000000
                  POKE_A_TRANSPORT( 402)       0.1160000            0.000000
                  POKE_A_TRANSPORT( 403)       0.1160000            0.000000
                  POKE_A_TRANSPORT( 404)       0.1300000            0.000000
                  POKE_A_TRANSPORT( 405)       0.7560000E-01        0.000000
                  POKE_A_TRANSPORT( 406)       0.7920000E-01        0.000000
                  POKE_A_TRANSPORT( 407)       0.9680000E-01        0.000000
                  POKE_A_TRANSPORT( 408)       0.1296000            0.000000
                  POKE_A_TRANSPORT( 409)       0.1144000            0.000000
                  POKE_A_TRANSPORT( 410)       0.1196000            0.000000
                  POKE_A_TRANSPORT( 411)       0.1136000            0.000000
                  POKE_A_TRANSPORT( 412)       0.4828000            0.000000
                  POKE_A_TRANSPORT( 413)       0.5000000            0.000000
                  POKE_A_TRANSPORT( 414)       0.4940000            0.000000
                  POKE_A_TRANSPORT( 415)       0.4940000            0.000000
                  POKE_A_TRANSPORT( 416)       0.8360000E-01        0.000000
                     SIMAN_TRANSPORT( 1)       0.5460000E-02        0.000000
                     SIMAN_TRANSPORT( 2)       0.1494000E-01        0.000000
                     SIMAN_TRANSPORT( 3)       0.1680000E-01        0.000000
                     SIMAN_TRANSPORT( 4)       0.1854000E-01        0.000000
                     SIMAN_TRANSPORT( 5)       0.1854000E-01        0.000000
                     SIMAN_TRANSPORT( 6)       0.1611000E-01        0.000000
                     SIMAN_TRANSPORT( 7)       0.1320000E-01        0.000000
                     SIMAN_TRANSPORT( 8)       0.1644000E-01        0.000000
                     SIMAN_TRANSPORT( 9)       0.1512000E-01        0.000000
                    SIMAN_TRANSPORT( 10)       0.2310000E-01        0.000000
                    SIMAN_TRANSPORT( 11)       0.2850000E-02        0.000000
                    SIMAN_TRANSPORT( 12)       0.2094000E-01        0.000000
                    SIMAN_TRANSPORT( 13)       0.3810000E-02        0.000000
                    SIMAN_TRANSPORT( 14)       0.2175000E-01        0.000000
                    SIMAN_TRANSPORT( 15)       0.1686000E-01        0.000000
                    SIMAN_TRANSPORT( 16)       0.1965000E-01        0.000000
                    SIMAN_TRANSPORT( 17)       0.1539000E-01        0.000000
                    SIMAN_TRANSPORT( 18)       0.4470000E-02        0.000000
                    SIMAN_TRANSPORT( 19)       0.1596000E-01        0.000000
                    SIMAN_TRANSPORT( 20)       0.1878000E-01        0.000000
                    SIMAN_TRANSPORT( 21)       0.2814000E-01        0.000000
                    SIMAN_TRANSPORT( 22)       0.1362000E-01        0.000000
                    SIMAN_TRANSPORT( 23)       0.1362000E-01        0.000000
                    SIMAN_TRANSPORT( 24)       0.2892000E-01        0.000000
                    SIMAN_TRANSPORT( 25)       0.1650000E-01        0.000000
                    SIMAN_TRANSPORT( 26)       0.1032000E-01        0.000000
                    SIMAN_TRANSPORT( 27)       0.1209000E-01        0.000000
                    SIMAN_TRANSPORT( 28)       0.1290000E-01        0.000000
                    SIMAN_TRANSPORT( 29)       0.2145000E-01        0.000000
                    SIMAN_TRANSPORT( 30)       0.2841000E-01        0.000000
                    SIMAN_TRANSPORT( 31)       0.3180000E-01        0.000000
                    SIMAN_TRANSPORT( 32)       0.9780000E-02        0.000000
                    SIMAN_TRANSPORT( 33)       0.2424000E-01        0.000000
                    SIMAN_TRANSPORT( 34)       0.2544000E-01        0.000000
                    SIMAN_TRANSPORT( 35)       0.2544000E-01        0.000000
                    SIMAN_TRANSPORT( 36)       0.6840000E-01        0.000000
                    SIMAN_TRANSPORT( 37)       0.2745000E-01        0.000000
                    SIMAN_TRANSPORT( 38)       0.2745000E-01        0.000000
                    SIMAN_TRANSPORT( 39)       0.1977000E-01        0.000000
                    SIMAN_TRANSPORT( 40)       0.1167000E-01        0.000000
                    SIMAN_TRANSPORT( 41)       0.4230000E-01        0.000000
                    SIMAN_TRANSPORT( 42)       0.2100000E-02        0.000000
                    SIMAN_TRANSPORT( 43)       0.1218000E-01        0.000000
                    SIMAN_TRANSPORT( 44)       0.3330000E-01        0.000000
                    SIMAN_TRANSPORT( 45)       0.4830000E-01        0.000000
                    SIMAN_TRANSPORT( 46)       0.2307000E-01        0.000000
                    SIMAN_TRANSPORT( 47)       0.1260000E-01        0.000000
                    SIMAN_TRANSPORT( 48)       0.1902000E-01        0.000000
                    SIMAN_TRANSPORT( 49)       0.9030000E-02        0.000000
                    SIMAN_TRANSPORT( 50)       0.9030000E-02        0.000000
                    SIMAN_TRANSPORT( 51)       0.3180000E-01        0.000000
                    SIMAN_TRANSPORT( 52)       0.4590000E-01        0.000000
                    SIMAN_TRANSPORT( 53)       0.9300000E-03        0.000000
                    SIMAN_TRANSPORT( 54)       0.5070000E-01        0.000000
                    SIMAN_TRANSPORT( 55)       0.7050000E-02        0.000000
                    SIMAN_TRANSPORT( 56)       0.2166000E-01        0.000000
                    SIMAN_TRANSPORT( 57)       0.4110000E-01        0.000000
                    SIMAN_TRANSPORT( 58)       0.8460000E-02        0.000000
                    SIMAN_TRANSPORT( 59)       0.3330000E-01        0.000000
                    SIMAN_TRANSPORT( 60)       0.3810000E-01        0.000000
                    SIMAN_TRANSPORT( 61)       0.4920000E-01        0.000000
                    SIMAN_TRANSPORT( 62)       0.4020000E-01        0.000000
                    SIMAN_TRANSPORT( 63)       0.9030000E-02        0.000000
                    SIMAN_TRANSPORT( 64)       0.2529000E-01        0.000000
                    SIMAN_TRANSPORT( 65)       0.2334000E-01        0.000000
                    SIMAN_TRANSPORT( 66)       0.1869000E-01        0.000000
                    SIMAN_TRANSPORT( 67)       0.2328000E-01        0.000000
                    SIMAN_TRANSPORT( 68)       0.3930000E-01        0.000000
                    SIMAN_TRANSPORT( 69)       0.3930000E-01        0.000000
                    SIMAN_TRANSPORT( 70)       0.4800000E-01        0.000000
                    SIMAN_TRANSPORT( 71)       0.9720000E-02        0.000000
                    SIMAN_TRANSPORT( 72)       0.9720000E-02        0.000000
                    SIMAN_TRANSPORT( 73)       0.5490000E-02        0.000000
                    SIMAN_TRANSPORT( 74)       0.3270000E-01        0.000000
                    SIMAN_TRANSPORT( 75)       0.3270000E-01        0.000000
                    SIMAN_TRANSPORT( 76)       0.2577000E-01        0.000000
                    SIMAN_TRANSPORT( 77)       0.3450000E-01        0.000000
                    SIMAN_TRANSPORT( 78)       0.3930000E-01        0.000000
                    SIMAN_TRANSPORT( 79)       0.3180000E-01        0.000000
                    SIMAN_TRANSPORT( 80)       0.2409000E-01        0.000000
                    SIMAN_TRANSPORT( 81)       0.1926000E-01        0.000000
                    SIMAN_TRANSPORT( 82)       0.6420000E-01        0.000000
                    SIMAN_TRANSPORT( 83)       0.1491000E-01        0.000000
                    SIMAN_TRANSPORT( 84)       0.1314000E-01        0.000000
                    SIMAN_TRANSPORT( 85)       0.1755000E-01        0.000000
                    SIMAN_TRANSPORT( 86)       0.4020000E-01        0.000000
                    SIMAN_TRANSPORT( 87)       0.5160000E-01        0.000000
                    SIMAN_TRANSPORT( 88)       0.5130000E-01        0.000000
                    SIMAN_TRANSPORT( 89)       0.1830000E-02        0.000000
                    SIMAN_TRANSPORT( 90)       0.1830000E-02        0.000000
                    SIMAN_TRANSPORT( 91)       0.1830000E-02        0.000000
                    SIMAN_TRANSPORT( 92)       0.1251000E-01        0.000000
                    SIMAN_TRANSPORT( 93)       0.1245000E-01        0.000000
                    SIMAN_TRANSPORT( 94)       0.1245000E-01        0.000000
                    SIMAN_TRANSPORT( 95)       0.1674000E-01        0.000000
                    SIMAN_TRANSPORT( 96)       0.2466000E-01        0.000000
                    SIMAN_TRANSPORT( 97)       0.3450000E-01        0.000000
                    SIMAN_TRANSPORT( 98)       0.2670000E-01        0.000000
                    SIMAN_TRANSPORT( 99)       0.3390000E-01        0.000000
                   SIMAN_TRANSPORT( 100)       0.3390000E-01        0.000000
                   SIMAN_TRANSPORT( 101)       0.5340000E-01        0.000000
                   SIMAN_TRANSPORT( 102)       0.4050000E-01        0.000000
                   SIMAN_TRANSPORT( 103)       0.4470000E-01        0.000000
                   SIMAN_TRANSPORT( 104)       0.5400000E-01        0.000000
                   SIMAN_TRANSPORT( 105)       0.4980000E-01        0.000000
                   SIMAN_TRANSPORT( 106)       0.6120000E-01        0.000000
                   SIMAN_TRANSPORT( 107)       0.5220000E-01        0.000000
                   SIMAN_TRANSPORT( 108)       0.5220000E-01        0.000000
                   SIMAN_TRANSPORT( 109)       0.4980000E-01        0.000000
                   SIMAN_TRANSPORT( 110)       0.1209000E-01        0.000000
                   SIMAN_TRANSPORT( 111)       0.5160000E-01        0.000000
                   SIMAN_TRANSPORT( 112)       0.1794000E-01        0.000000
                   SIMAN_TRANSPORT( 113)       0.1251000E-01        0.000000
                   SIMAN_TRANSPORT( 114)       0.4170000E-01        0.000000
                   SIMAN_TRANSPORT( 115)       0.2016000E-01        0.000000
                   SIMAN_TRANSPORT( 116)       0.4170000E-01        0.000000
                   SIMAN_TRANSPORT( 117)       0.3810000E-01        0.000000
                   SIMAN_TRANSPORT( 118)       0.4800000E-01        0.000000
                   SIMAN_TRANSPORT( 119)       0.4230000E-01        0.000000
                   SIMAN_TRANSPORT( 120)       0.4620000E-01        0.000000
                   SIMAN_TRANSPORT( 121)       0.4620000E-01        0.000000
                   SIMAN_TRANSPORT( 122)       0.4320000E-01        0.000000
                   SIMAN_TRANSPORT( 123)       0.6270000E-01        0.000000
                   SIMAN_TRANSPORT( 124)       0.6270000E-01        0.000000
                   SIMAN_TRANSPORT( 125)       0.4200000E-01        0.000000
                   SIMAN_TRANSPORT( 126)       0.7680000E-02        0.000000
                   SIMAN_TRANSPORT( 127)       0.6450000E-02        0.000000
                   SIMAN_TRANSPORT( 128)       0.1029000E-01        0.000000
                   SIMAN_TRANSPORT( 129)       0.1860000E-01        0.000000
                   SIMAN_TRANSPORT( 130)       0.2460000E-01        0.000000
                   SIMAN_TRANSPORT( 131)       0.3150000E-01        0.000000
                   SIMAN_TRANSPORT( 132)       0.3570000E-01        0.000000
                   SIMAN_TRANSPORT( 133)       0.2679000E-01        0.000000
                   SIMAN_TRANSPORT( 134)       0.4260000E-01        0.000000
                   SIMAN_TRANSPORT( 135)       0.1320000E-01        0.000000
                   SIMAN_TRANSPORT( 136)       0.1260000E-01        0.000000
                   SIMAN_TRANSPORT( 137)       0.3930000E-01        0.000000
                   SIMAN_TRANSPORT( 138)       0.3150000E-02        0.000000
                   SIMAN_TRANSPORT( 139)       0.3150000E-02        0.000000
                   SIMAN_TRANSPORT( 140)       0.2736000E-01        0.000000
                   SIMAN_TRANSPORT( 141)       0.2157000E-01        0.000000
                   SIMAN_TRANSPORT( 142)       0.3120000E-01        0.000000
                   SIMAN_TRANSPORT( 143)       0.4770000E-02        0.000000
                   SIMAN_TRANSPORT( 144)       0.3330000E-01        0.000000
                   SIMAN_TRANSPORT( 145)       0.3270000E-01        0.000000
                   SIMAN_TRANSPORT( 146)       0.1008000E-01        0.000000
                   SIMAN_TRANSPORT( 147)       0.1602000E-01        0.000000
                   SIMAN_TRANSPORT( 148)       0.1629000E-01        0.000000
                   SIMAN_TRANSPORT( 149)       0.3630000E-01        0.000000
                   SIMAN_TRANSPORT( 150)       0.4980000E-01        0.000000
                   SIMAN_TRANSPORT( 151)       0.1887000E-01        0.000000
                   SIMAN_TRANSPORT( 152)       0.1686000E-01        0.000000
                   SIMAN_TRANSPORT( 153)       0.1098000E-01        0.000000
                   SIMAN_TRANSPORT( 154)       0.2406000E-01        0.000000
                   SIMAN_TRANSPORT( 155)       0.1389000E-01        0.000000
                   SIMAN_TRANSPORT( 156)       0.1821000E-01        0.000000
                   SIMAN_TRANSPORT( 157)       0.1191000E-01        0.000000
                   SIMAN_TRANSPORT( 158)       0.2667000E-01        0.000000
                   SIMAN_TRANSPORT( 159)       0.4050000E-01        0.000000
                   SIMAN_TRANSPORT( 160)       0.2637000E-01        0.000000
                   SIMAN_TRANSPORT( 161)       0.3270000E-01        0.000000
                   SIMAN_TRANSPORT( 162)       0.1554000E-01        0.000000
                   SIMAN_TRANSPORT( 163)       0.2406000E-01        0.000000
                   SIMAN_TRANSPORT( 164)       0.2508000E-01        0.000000
                   SIMAN_TRANSPORT( 165)       0.3000000E-01        0.000000
                   SIMAN_TRANSPORT( 166)       0.2679000E-01        0.000000
                   SIMAN_TRANSPORT( 167)       0.6540000E-02        0.000000
                   SIMAN_TRANSPORT( 168)       0.3270000E-01        0.000000
                   SIMAN_TRANSPORT( 169)       0.2013000E-01        0.000000
                   SIMAN_TRANSPORT( 170)       0.7590000E-02        0.000000
                   SIMAN_TRANSPORT( 171)       0.7590000E-02        0.000000
                   SIMAN_TRANSPORT( 172)       0.7590000E-02        0.000000
                   SIMAN_TRANSPORT( 173)       0.1152000E-01        0.000000
                   SIMAN_TRANSPORT( 174)       0.1008000E-01        0.000000
                   SIMAN_TRANSPORT( 175)       0.4710000E-01        0.000000
                   SIMAN_TRANSPORT( 176)       0.1464000E-01        0.000000
                   SIMAN_TRANSPORT( 177)       0.1464000E-01        0.000000
                   SIMAN_TRANSPORT( 178)       0.1464000E-01        0.000000
                   SIMAN_TRANSPORT( 179)       0.4890000E-01        0.000000
                   SIMAN_TRANSPORT( 180)       0.4890000E-01        0.000000
                   SIMAN_TRANSPORT( 181)       0.4590000E-01        0.000000
                   SIMAN_TRANSPORT( 182)       0.4590000E-01        0.000000
                   SIMAN_TRANSPORT( 183)       0.4590000E-01        0.000000
                   SIMAN_TRANSPORT( 184)       0.1278000E-01        0.000000
                   SIMAN_TRANSPORT( 185)       0.4830000E-01        0.000000
                   SIMAN_TRANSPORT( 186)       0.2454000E-01        0.000000
                   SIMAN_TRANSPORT( 187)       0.2454000E-01        0.000000
                   SIMAN_TRANSPORT( 188)       0.1278000E-01        0.000000
                   SIMAN_TRANSPORT( 189)       0.2952000E-01        0.000000
                   SIMAN_TRANSPORT( 190)       0.5760000E-01        0.000000
                   SIMAN_TRANSPORT( 191)       0.4680000E-01        0.000000
                   SIMAN_TRANSPORT( 192)       0.3360000E-01        0.000000
                   SIMAN_TRANSPORT( 193)       0.3270000E-01        0.000000
                   SIMAN_TRANSPORT( 194)       0.3540000E-01        0.000000
                   SIMAN_TRANSPORT( 195)       0.3540000E-01        0.000000
                   SIMAN_TRANSPORT( 196)       0.5850000E-02        0.000000
                   SIMAN_TRANSPORT( 197)       0.2511000E-01        0.000000
                   SIMAN_TRANSPORT( 198)       0.7050000E-01        0.000000
                   SIMAN_TRANSPORT( 199)       0.7020000E-01        0.000000
                   SIMAN_TRANSPORT( 200)       0.7020000E-01        0.000000
                   SIMAN_TRANSPORT( 201)       0.5040000E-01        0.000000
                   SIMAN_TRANSPORT( 202)       0.1782000E-01        0.000000
                   SIMAN_TRANSPORT( 203)       0.3690000E-01        0.000000
                   SIMAN_TRANSPORT( 204)       0.3690000E-01        0.000000
                   SIMAN_TRANSPORT( 205)       0.3540000E-02        0.000000
                   SIMAN_TRANSPORT( 206)       0.6690000E-01        0.000000
                   SIMAN_TRANSPORT( 207)       0.2292000E-01        0.000000
                   SIMAN_TRANSPORT( 208)       0.2316000E-01        0.000000
                   SIMAN_TRANSPORT( 209)       0.5850000E-02        0.000000
                   SIMAN_TRANSPORT( 210)       0.5310000E-02        0.000000
                   SIMAN_TRANSPORT( 211)       0.4710000E-01        0.000000
                   SIMAN_TRANSPORT( 212)       0.2856000E-01        0.000000
                   SIMAN_TRANSPORT( 213)       0.6450000E-01        0.000000
                   SIMAN_TRANSPORT( 214)       0.5100000E-01        0.000000
                   SIMAN_TRANSPORT( 215)       0.2991000E-01        0.000000
                   SIMAN_TRANSPORT( 216)       0.4830000E-01        0.000000
                   SIMAN_TRANSPORT( 217)       0.2631000E-01        0.000000
                   SIMAN_TRANSPORT( 218)       0.2631000E-01        0.000000
                   SIMAN_TRANSPORT( 219)       0.5400000E-01        0.000000
                   SIMAN_TRANSPORT( 220)       0.1626000E-01        0.000000
                   SIMAN_TRANSPORT( 221)       0.1626000E-01        0.000000
                   SIMAN_TRANSPORT( 222)       0.2220000E-02        0.000000
                   SIMAN_TRANSPORT( 223)       0.2220000E-02        0.000000
                   SIMAN_TRANSPORT( 224)       0.2220000E-02        0.000000
                   SIMAN_TRANSPORT( 225)       0.1611000E-01        0.000000
                   SIMAN_TRANSPORT( 226)       0.4860000E-01        0.000000
                   SIMAN_TRANSPORT( 227)       0.4860000E-01        0.000000
                   SIMAN_TRANSPORT( 228)       0.4260000E-01        0.000000
                   SIMAN_TRANSPORT( 229)       0.5850000E-01        0.000000
                   SIMAN_TRANSPORT( 230)       0.6960000E-01        0.000000
                   SIMAN_TRANSPORT( 231)       0.5130000E-01        0.000000
                   SIMAN_TRANSPORT( 232)       0.2220000E-02        0.000000
                   SIMAN_TRANSPORT( 233)       0.2220000E-02        0.000000
                   SIMAN_TRANSPORT( 234)       0.2220000E-02        0.000000
                   SIMAN_TRANSPORT( 235)       0.4860000E-01        0.000000
